"path","chemical","ppm","device","datetime","split"
"NO2/OppoA83/round1/vk5CV_ngochanpham274@gmail.com_2025-08-06 14_37_07_An_OppoA83_0.02ppm_1_1_NO2-_10.8768673_106.6782044.jpg","NO2","0.02","OppoA83","2025-08-06 14:37:07","train"
"NO2/OppoA83/round1/Vqkp0_ngochanpham274@gmail.com_2025-08-06 15_39_22_An_OppoA83_0.8ppm_1_4_NO2-_10.8768692_106.6782104.jpg","NO2","0.8","OppoA83","2025-08-06 15:39:22","train"
"NO2/OppoA83/round1/WLn78_ngochanpham274@gmail.com_2025-08-06 15_14_16_An_OppoA83_0.2ppm_1_3_NO2-_10.8768598_106.6782015.jpg","NO2","0.2","OppoA83","2025-08-06 15:14:16","train"
"NO2/OppoA83/round1/y3TPO_ngochanpham274@gmail.com_2025-08-06 14_43_48_An_OppoA83_0.04ppm_1_3_NO2-_10.8768673_106.6782044.jpg","NO2","0.04","OppoA83","2025-08-06 14:43:48","train"
"NO2/OppoA83/round1/yAymi_ngochanpham274@gmail.com_2025-08-06 14_35_25_An_OppoA83_0.01ppm_1_5_NO2-_10.8768673_106.6782044.jpg","NO2","0.01","OppoA83","2025-08-06 14:35:25","train"
"NO2/OppoA83/round1/yRxAu_ngochanpham274@gmail.com_2025-08-06 14_49_12_An_OppoA83_0.05ppm_1_5_NO2-_10.8768673_106.6782044.jpg","NO2","0.05","OppoA83","2025-08-06 14:49:12","train"
"NO2/OppoA83/round1/ytyhZ_ngochanpham274@gmail.com_2025-08-06 15_04_43_An_OppoA83_0.08ppm_1_3_NO2-_10.8768598_106.6782015.jpg","NO2","0.08","OppoA83","2025-08-06 15:04:43","train"
"NO2/OppoA83/round2/2KKVQ_ngochanpham274@gmail.com_2025-08-06 18_59_29_An_OppoA83_0.1ppm_2_1_NO2-_10.876834_106.6782058.jpg","NO2","0.1","OppoA83","2025-08-06 18:59:29","train"
"NO2/OppoA83/round2/3bVNA_ngochanpham274@gmail.com_2025-08-06 19_26_56_An_OppoA83_0.8ppm_2_4_NO2-_10.876821_106.6782.jpg","NO2","0.8","OppoA83","2025-08-06 19:26:56","train"
"NO2/OppoA83/round2/3GSne_ngochanpham274@gmail.com_2025-08-06 19_35_43_An_OppoA83_2ppm_2_5_NO2-_10.876848_106.6782078.jpg","NO2","2.0","OppoA83","2025-08-06 19:35:43","train"
"NO2/OppoA83/round2/5Ihvp_ngochanpham274@gmail.com_2025-08-06 18_29_57_An_OppoA83_0.02ppm_2_2_NO2-_10.8768534_106.6781843.jpg","NO2","0.02","OppoA83","2025-08-06 18:29:57","train"
"NO2/OppoA83/round2/5O9MN_ngochanpham274@gmail.com_2025-08-06 19_04_28_An_OppoA83_0.2ppm_2_3_NO2-_10.876834_106.6782058.jpg","NO2","0.2","OppoA83","2025-08-06 19:04:28","train"
"NO2/OppoA83/round2/5RBaw_ngochanpham274@gmail.com_2025-08-06 19_01_08_An_OppoA83_0.1ppm_2_4_NO2-_10.876834_106.6782058.jpg","NO2","0.1","OppoA83","2025-08-06 19:01:08","train"
"NO2/OppoA83/round2/5rJlu_ngochanpham274@gmail.com_2025-08-06 19_14_42_An_OppoA83_0.5ppm_2_4_NO2-_10.876834_106.6782058.jpg","NO2","0.5","OppoA83","2025-08-06 19:14:42","train"
"NO2/OppoA83/round2/8cMjY_ngochanpham274@gmail.com_2025-08-06 19_37_29_An_OppoA83_4ppm_2_2_NO2-_10.876848_106.6782078.jpg","NO2","4.0","OppoA83","2025-08-06 19:37:29","train"
"NO2/OppoA83/round2/8upjE_ngochanpham274@gmail.com_2025-08-06 18_26_11_An_OppoA83_0.01ppm_2_4_NO2-_10.8768534_106.6781843.jpg","NO2","0.01","OppoA83","2025-08-06 18:26:11","train"
"NO2/OppoA83/round2/9DeQC_ngochanpham274@gmail.com_2025-08-06 19_38_33_An_OppoA83_4ppm_2_4_NO2-_10.876848_106.6782078.jpg","NO2","4.0","OppoA83","2025-08-06 19:38:33","train"
"NO2/OppoA83/round2/9Wy0Y_ngochanpham274@gmail.com_2025-08-06 18_45_09_An_OppoA83_0.05ppm_2_5_NO2-_10.8768319_106.6782032.jpg","NO2","0.05","OppoA83","2025-08-06 18:45:09","train"
"NO2/OppoA83/round2/a4CzG_ngochanpham274@gmail.com_2025-08-06 19_13_07_An_OppoA83_0.5ppm_2_2_NO2-_10.876834_106.6782058.jpg","NO2","0.5","OppoA83","2025-08-06 19:13:07","train"
"NO2/OppoA83/round2/B0d59_ngochanpham274@gmail.com_2025-08-06 18_38_44_An_OppoA83_0.04ppm_2_3_NO2-_10.8768319_106.6782032.jpg","NO2","0.04","OppoA83","2025-08-06 18:38:44","train"
"NO2/OppoA83/round2/BJC5k_ngochanpham274@gmail.com_2025-08-06 19_01_39_An_OppoA83_0.1ppm_2_5_NO2-_10.876834_106.6782058.jpg","NO2","0.1","OppoA83","2025-08-06 19:01:39","train"
"NO2/OppoA83/round2/bx1bz_ngochanpham274@gmail.com_2025-08-06 19_19_46_An_OppoA83_0.6ppm_2_1_NO2-_10.876821_106.6782.jpg","NO2","0.6","OppoA83","2025-08-06 19:19:46","train"
"NO2/OppoA83/round2/CIQ7n_ngochanpham274@gmail.com_2025-08-06 18_24_47_An_OppoA83_0.01ppm_2_3_NO2-_10.8768534_106.6781843.jpg","NO2","0.01","OppoA83","2025-08-06 18:24:47","train"
"NO2/OppoA83/round2/Ck1Zk_ngochanpham274@gmail.com_2025-08-06 18_53_37_An_OppoA83_0.08ppm_2_3_NO2-_10.8768319_106.6782032.jpg","NO2","0.08","OppoA83","2025-08-06 18:53:37","train"
"NO2/OppoA83/round2/CqZUA_ngochanpham274@gmail.com_2025-08-06 18_43_59_An_OppoA83_0.05ppm_2_3_NO2-_10.8768319_106.6782032.jpg","NO2","0.05","OppoA83","2025-08-06 18:43:59","train"
"NO2/OppoA83/round2/D0etj_ngochanpham274@gmail.com_2025-08-06 19_32_06_An_OppoA83_2ppm_2_1_NO2-_10.876821_106.6782.jpg","NO2","2.0","OppoA83","2025-08-06 19:32:06","train"
"NO2/OppoA83/round2/dLa7C_ngochanpham274@gmail.com_2025-08-06 19_20_32_An_OppoA83_0.6ppm_2_2_NO2-_10.876821_106.6782.jpg","NO2","0.6","OppoA83","2025-08-06 19:20:32","train"
"NO2/OppoA83/round2/Dprph_ngochanpham274@gmail.com_2025-08-06 19_30_25_An_OppoA83_1ppm_2_4_NO2-_10.876821_106.6782.jpg","NO2","1.0","OppoA83","2025-08-06 19:30:25","train"
"NO2/OppoA83/round2/EFPz9_ngochanpham274@gmail.com_2025-08-06 19_38_03_An_OppoA83_4ppm_2_3_NO2-_10.876848_106.6782078.jpg","NO2","4.0","OppoA83","2025-08-06 19:38:03","train"
"NO2/OppoA83/round2/eFU8d_ngochanpham274@gmail.com_2025-08-06 18_40_44_An_OppoA83_0.04ppm_2_5_NO2-_10.8768319_106.6782032.jpg","NO2","0.04","OppoA83","2025-08-06 18:40:44","train"
"NO2/OppoA83/round2/ehMRH_ngochanpham274@gmail.com_2025-08-06 18_28_58_An_OppoA83_0.02ppm_2_1_NO2-_10.8768534_106.6781843.jpg","NO2","0.02","OppoA83","2025-08-06 18:28:58","train"
"NO2/OppoA83/round2/f5VyP_ngochanpham274@gmail.com_2025-08-06 18_39_39_An_OppoA83_0.04ppm_2_4_NO2-_10.8768319_106.6782032.jpg","NO2","0.04","OppoA83","2025-08-06 18:39:39","train"
"NO2/OppoA83/round2/FfqPX_ngochanpham274@gmail.com_2025-08-06 19_06_19_An_OppoA83_0.2ppm_2_5_NO2-_10.876834_106.6782058.jpg","NO2","0.2","OppoA83","2025-08-06 19:06:19","train"
"NO2/OppoA83/round2/G1hxG_ngochanpham274@gmail.com_2025-08-06 19_30_58_An_OppoA83_1ppm_2_5_NO2-_10.876821_106.6782.jpg","NO2","1.0","OppoA83","2025-08-06 19:30:58","train"
"NO2/OppoA83/round2/ghSWX_ngochanpham274@gmail.com_2025-08-06 18_49_59_An_OppoA83_0.06ppm_2_5_NO2-_10.8768319_106.6782032.jpg","NO2","0.06","OppoA83","2025-08-06 18:49:59","train"
"NO2/OppoA83/round2/ghvL6_ngochanpham274@gmail.com_2025-08-06 19_00_00_An_OppoA83_0.1ppm_2_2_NO2-_10.876834_106.6782058.jpg","NO2","0.1","OppoA83","2025-08-06 19:00:00","train"
"NO2/OppoA83/round2/h5JsG_ngochanpham274@gmail.com_2025-08-06 19_28_56_An_OppoA83_1ppm_2_2_NO2-_10.876821_106.6782.jpg","NO2","1.0","OppoA83","2025-08-06 19:28:56","train"
"NO2/OppoA83/round2/hJvLv_ngochanpham274@gmail.com_2025-08-06 19_24_52_An_OppoA83_0.8ppm_2_2_NO2-_10.876821_106.6782.jpg","NO2","0.8","OppoA83","2025-08-06 19:24:52","train"
"NO2/OppoA83/round2/I8pn7_ngochanpham274@gmail.com_2025-08-06 19_09_05_An_OppoA83_0.4ppm_2_2_NO2-_10.876834_106.6782058.jpg","NO2","0.4","OppoA83","2025-08-06 19:09:05","train"
"NO2/OppoA83/round2/iF4Ih_ngochanpham274@gmail.com_2025-08-06 18_48_10_An_OppoA83_0.06ppm_2_2_NO2-_10.8768319_106.6782032.jpg","NO2","0.06","OppoA83","2025-08-06 18:48:10","train"
"NO2/OppoA83/round2/IFLmU_ngochanpham274@gmail.com_2025-08-06 18_52_11_An_OppoA83_0.08ppm_2_2_NO2-_10.8768319_106.6782032.jpg","NO2","0.08","OppoA83","2025-08-06 18:52:11","train"
"NO2/OppoA83/round2/Iuswq_ngochanpham274@gmail.com_2025-08-06 19_03_32_An_OppoA83_0.2ppm_2_2_NO2-_10.876834_106.6782058.jpg","NO2","0.2","OppoA83","2025-08-06 19:03:32","train"
"NO2/OppoA83/round2/IykuK_ngochanpham274@gmail.com_2025-08-06 19_23_57_An_OppoA83_0.8ppm_2_1_NO2-_10.876821_106.6782.jpg","NO2","0.8","OppoA83","2025-08-06 19:23:57","train"
"NO2/OppoA83/round2/JYE1T_ngochanpham274@gmail.com_2025-08-06 19_36_46_An_OppoA83_4ppm_2_1_NO2-_10.876848_106.6782078.jpg","NO2","4.0","OppoA83","2025-08-06 19:36:46","train"
"NO2/OppoA83/round2/kBKTz_ngochanpham274@gmail.com_2025-08-06 18_33_46_An_OppoA83_0.02ppm_2_5_NO2-_10.8768319_106.6782032.jpg","NO2","0.02","OppoA83","2025-08-06 18:33:46","train"
"NO2/OppoA83/round2/kFHtd_ngochanpham274@gmail.com_2025-08-06 18_48_46_An_OppoA83_0.06ppm_2_3_NO2-_10.8768319_106.6782032.jpg","NO2","0.06","OppoA83","2025-08-06 18:48:46","train"
"NO2/OppoA83/round2/khTjY_ngochanpham274@gmail.com_2025-08-06 18_33_12_An_OppoA83_0.02ppm_2_4_NO2-_10.8768319_106.6782032.jpg","NO2","0.02","OppoA83","2025-08-06 18:33:12","train"
"NO2/OppoA83/round2/KhYOz_ngochanpham274@gmail.com_2025-08-06 19_21_04_An_OppoA83_0.6ppm_2_3_NO2-_10.876821_106.6782.jpg","NO2","0.6","OppoA83","2025-08-06 19:21:04","train"
"NO2/OppoA83/round2/klhax_ngochanpham274@gmail.com_2025-08-06 18_22_17_An_OppoA83_0.01ppm_2_1_NO2-_10.8768534_106.6781843.jpg","NO2","0.01","OppoA83","2025-08-06 18:22:17","train"
"NO2/OppoA83/round2/LbGnp_ngochanpham274@gmail.com_2025-08-06 19_15_39_An_OppoA83_0.5ppm_2_5_NO2-_10.876834_106.6782058.jpg","NO2","0.5","OppoA83","2025-08-06 19:15:39","train"
"NO2/OppoA83/round2/lpwDO_ngochanpham274@gmail.com_2025-08-06 19_33_18_An_OppoA83_2ppm_2_2_NO2-_10.876821_106.6782.jpg","NO2","2.0","OppoA83","2025-08-06 19:33:18","train"
"NO2/OppoA83/round2/mdiXI_ngochanpham274@gmail.com_2025-08-06 18_51_29_An_OppoA83_0.08ppm_2_1_NO2-_10.8768319_106.6782032.jpg","NO2","0.08","OppoA83","2025-08-06 18:51:29","train"
"NO2/OppoA83/round2/NBLI0_ngochanpham274@gmail.com_2025-08-06 19_32_48_An_OppoA83_2ppm_2_3_NO2-_10.876821_106.6782.jpg","NO2","2.0","OppoA83","2025-08-06 19:32:48","train"
"NO2/OppoA83/round2/Ngdhi_ngochanpham274@gmail.com_2025-08-06 19_10_17_An_OppoA83_0.4ppm_2_4_NO2-_10.876834_106.6782058.jpg","NO2","0.4","OppoA83","2025-08-06 19:10:17","train"
"NO2/OppoA83/round2/Nhlyp_ngochanpham274@gmail.com_2025-08-06 19_21_39_An_OppoA83_0.6ppm_2_4_NO2-_10.876821_106.6782.jpg","NO2","0.6","OppoA83","2025-08-06 19:21:39","train"
"NO2/OppoA83/round2/NmXJu_ngochanpham274@gmail.com_2025-08-06 19_10_58_An_OppoA83_0.4ppm_2_5_NO2-_10.876834_106.6782058.jpg","NO2","0.4","OppoA83","2025-08-06 19:10:58","train"
"NO2/OppoA83/round2/Nn6Pg_ngochanpham274@gmail.com_2025-08-06 19_27_28_An_OppoA83_0.8ppm_2_5_NO2-_10.876821_106.6782.jpg","NO2","0.8","OppoA83","2025-08-06 19:27:28","train"
"NO2/OppoA83/round2/nsmBI_ngochanpham274@gmail.com_2025-08-06 19_26_22_An_OppoA83_0.8ppm_2_3_NO2-_10.876821_106.6782.jpg","NO2","0.8","OppoA83","2025-08-06 19:26:22","train"
"NO2/OppoA83/round2/OOV2q_ngochanpham274@gmail.com_2025-08-06 18_43_09_An_OppoA83_0.05ppm_2_2_NO2-_10.8768319_106.6782032.jpg","NO2","0.05","OppoA83","2025-08-06 18:43:09","train"
"NO2/OppoA83/round2/PQcEb_ngochanpham274@gmail.com_2025-08-06 18_42_01_An_OppoA83_0.05ppm_2_1_NO2-_10.8768319_106.6782032.jpg","NO2","0.05","OppoA83","2025-08-06 18:42:01","train"
"NO2/OppoA83/round2/Q6yrk_ngochanpham274@gmail.com_2025-08-06 19_39_03_An_OppoA83_4ppm_2_5_NO2-_10.876848_106.6782078.jpg","NO2","4.0","OppoA83","2025-08-06 19:39:03","train"
"NO2/OppoA83/round2/RHeS6_ngochanpham274@gmail.com_2025-08-06 19_33_48_An_OppoA83_2ppm_2_4_NO2-_10.876821_106.6782.jpg","NO2","2.0","OppoA83","2025-08-06 19:33:48","train"
"NO2/OppoA83/round2/Rn3xr_ngochanpham274@gmail.com_2025-08-06 19_29_43_An_OppoA83_1ppm_2_3_NO2-_10.876821_106.6782.jpg","NO2","1.0","OppoA83","2025-08-06 19:29:43","train"
"NO2/OppoA83/round2/rOxub_ngochanpham274@gmail.com_2025-08-06 18_44_33_An_OppoA83_0.05ppm_2_4_NO2-_10.8768319_106.6782032.jpg","NO2","0.05","OppoA83","2025-08-06 18:44:33","train"
"NO2/OppoA83/round2/RTuqh_ngochanpham274@gmail.com_2025-08-06 18_31_17_An_OppoA83_0.02ppm_2_3_NO2-_10.8768534_106.6781843.jpg","NO2","0.02","OppoA83","2025-08-06 18:31:17","train"
"NO2/OppoA83/round2/SFzhP_ngochanpham274@gmail.com_2025-08-06 18_27_39_An_OppoA83_0.01ppm_2_5_NO2-_10.8768534_106.6781843.jpg","NO2","0.01","OppoA83","2025-08-06 18:27:39","train"
"NO2/OppoA83/round2/TSK8R_ngochanpham274@gmail.com_2025-08-06 19_12_28_An_OppoA83_0.5ppm_2_1_NO2-_10.876834_106.6782058.jpg","NO2","0.5","OppoA83","2025-08-06 19:12:28","train"
"NO2/OppoA83/round2/uKH6S_ngochanpham274@gmail.com_2025-08-06 18_36_44_An_OppoA83_0.04ppm_2_1_NO2-_10.8768319_106.6782032.jpg","NO2","0.04","OppoA83","2025-08-06 18:36:44","train"
"NO2/OppoA83/round2/UpeU3_ngochanpham274@gmail.com_2025-08-06 19_05_16_An_OppoA83_0.2ppm_2_4_NO2-_10.876834_106.6782058.jpg","NO2","0.2","OppoA83","2025-08-06 19:05:16","train"
"NO2/OppoA83/round2/VCs1F_ngochanpham274@gmail.com_2025-08-06 19_28_24_An_OppoA83_1ppm_2_1_NO2-_10.876821_106.6782.jpg","NO2","1.0","OppoA83","2025-08-06 19:28:24","train"
"NO2/OppoA83/round2/WWrlW_ngochanpham274@gmail.com_2025-08-06 18_22_50_An_OppoA83_0.01ppm_2_2_NO2-_10.8768534_106.6781843.jpg","NO2","0.01","OppoA83","2025-08-06 18:22:50","train"
"NO2/OppoA83/round2/Wzgkb_ngochanpham274@gmail.com_2025-08-06 18_54_28_An_OppoA83_0.08ppm_2_4_NO2-_10.8768319_106.6782032.jpg","NO2","0.08","OppoA83","2025-08-06 18:54:28","train"
"NO2/OppoA83/round2/XEl83_ngochanpham274@gmail.com_2025-08-06 18_49_23_An_OppoA83_0.06ppm_2_4_NO2-_10.8768319_106.6782032.jpg","NO2","0.06","OppoA83","2025-08-06 18:49:23","train"
"NO2/OppoA83/round2/xN5Ii_ngochanpham274@gmail.com_2025-08-06 18_57_32_An_OppoA83_0.08ppm_2_5_NO2-_10.876834_106.6782058.jpg","NO2","0.08","OppoA83","2025-08-06 18:57:32","train"
"NO2/OppoA83/round2/XSoPT_ngochanpham274@gmail.com_2025-08-06 19_02_57_An_OppoA83_0.2ppm_2_1_NO2-_10.876834_106.6782058.jpg","NO2","0.2","OppoA83","2025-08-06 19:02:57","train"
"NO2/OppoA83/round2/yIRTS_ngochanpham274@gmail.com_2025-08-06 19_09_44_An_OppoA83_0.4ppm_2_3_NO2-_10.876834_106.6782058.jpg","NO2","0.4","OppoA83","2025-08-06 19:09:44","train"
"NO2/OppoA83/round2/ZcG8d_ngochanpham274@gmail.com_2025-08-06 19_07_29_An_OppoA83_0.4ppm_2_1_NO2-_10.876834_106.6782058.jpg","NO2","0.4","OppoA83","2025-08-06 19:07:29","train"
"NO2/OppoA83/round2/ZftKH_ngochanpham274@gmail.com_2025-08-06 19_13_57_An_OppoA83_0.5ppm_2_3_NO2-_10.876834_106.6782058.jpg","NO2","0.5","OppoA83","2025-08-06 19:13:57","train"
"NO2/OppoA83/round2/zg4fV_ngochanpham274@gmail.com_2025-08-06 18_38_00_An_OppoA83_0.04ppm_2_2_NO2-_10.8768319_106.6782032.jpg","NO2","0.04","OppoA83","2025-08-06 18:38:00","train"
"NO2/OppoA83/round2/zKo09_ngochanpham274@gmail.com_2025-08-06 18_47_01_An_OppoA83_0.06ppm_2_1_NO2-_10.8768319_106.6782032.jpg","NO2","0.06","OppoA83","2025-08-06 18:47:01","train"
"NO2/OppoA83/round2/ZOiJe_ngochanpham274@gmail.com_2025-08-06 19_22_24_An_OppoA83_0.6ppm_2_5_NO2-_10.876821_106.6782.jpg","NO2","0.6","OppoA83","2025-08-06 19:22:24","train"
"NO2/OppoA83/round2/zZfxu_ngochanpham274@gmail.com_2025-08-06 19_00_36_An_OppoA83_0.1ppm_2_3_NO2-_10.876834_106.6782058.jpg","NO2","0.1","OppoA83","2025-08-06 19:00:36","train"
"NO2/OppoA83/round3/2lgut_ngochanpham274@gmail.com_2025-08-07 11_50_38_An_OppoA83_0.4ppm_3_4_NO2-_10.8768352_106.678218.jpg","NO2","0.4","OppoA83","2025-08-07 11:50:38","train"
"NO2/OppoA83/round3/2lkJj_ngochanpham274@gmail.com_2025-08-07 11_40_25_An_OppoA83_0.2ppm_3_3_NO2-_10.8768352_106.678218.jpg","NO2","0.2","OppoA83","2025-08-07 11:40:25","train"
"NO2/OppoA83/round3/3XAEd_ngochanpham274@gmail.com_2025-08-07 11_08_53_An_OppoA83_0.06ppm_3_2_NO2-_10.8768608_106.6781975.jpg","NO2","0.06","OppoA83","2025-08-07 11:08:53","train"
"NO2/OppoA83/round3/5PXpT_ngochanpham274@gmail.com_2025-08-07 12_18_13_An_OppoA83_0.8ppm_3_4_NO2-_10.8768369_106.6782002.jpg","NO2","0.8","OppoA83","2025-08-07 12:18:13","train"
"NO2/OppoA83/round3/5Rp2u_ngochanpham274@gmail.com_2025-08-07 12_01_52_An_OppoA83_0.5ppm_3_5_NO2-_10.8768369_106.6782002.jpg","NO2","0.5","OppoA83","2025-08-07 12:01:52","train"
"NO2/OppoA83/round3/8EUbA_ngochanpham274@gmail.com_2025-08-07 11_01_43_An_OppoA83_0.05ppm_3_3_NO2-_10.8768608_106.6781975.jpg","NO2","0.05","OppoA83","2025-08-07 11:01:43","train"
"NO2/OppoA83/round3/9lqE4_ngochanpham274@gmail.com_2025-08-07 10_50_56_An_OppoA83_0.04ppm_3_2_NO2-_10.8768608_106.6781975.jpg","NO2","0.04","OppoA83","2025-08-07 10:50:56","train"
"NO2/OppoA83/round3/9x0TZ_ngochanpham274@gmail.com_2025-08-07 12_46_38_An_OppoA83_2ppm_3_4_NO2-_10.8768403_106.6782004.jpg","NO2","2.0","OppoA83","2025-08-07 12:46:38","train"
"NO2/OppoA83/round3/9yg8H_ngochanpham274@gmail.com_2025-08-07 11_38_56_An_OppoA83_0.2ppm_3_2_NO2-_10.8768352_106.678218.jpg","NO2","0.2","OppoA83","2025-08-07 11:38:56","train"
"NO2/OppoA83/round3/AkmV9_ngochanpham274@gmail.com_2025-08-07 11_31_13_An_OppoA83_0.1ppm_3_2_NO2-_10.8768352_106.678218.jpg","NO2","0.1","OppoA83","2025-08-07 11:31:13","train"
"NO2/OppoA83/round3/aLzOy_ngochanpham274@gmail.com_2025-08-07 10_52_45_An_OppoA83_0.04ppm_3_3_NO2-_10.8768608_106.6781975.jpg","NO2","0.04","OppoA83","2025-08-07 10:52:45","train"
"NO2/OppoA83/round3/BIzSg_ngochanpham274@gmail.com_2025-08-07 11_13_38_An_OppoA83_0.06ppm_3_5_NO2-_10.8768608_106.6781975.jpg","NO2","0.06","OppoA83","2025-08-07 11:13:38","train"
"NO2/OppoA83/round3/BqVt6_ngochanpham274@gmail.com_2025-08-07 10_30_14_An_OppoA83_0.01ppm_3_2_NO2-_10.8768394_106.678211.jpg","NO2","0.01","OppoA83","2025-08-07 10:30:14","train"
"NO2/OppoA83/round3/bUoEy_ngochanpham274@gmail.com_2025-08-07 11_23_07_An_OppoA83_0.08ppm_3_2_NO2-_10.8768352_106.678218.jpg","NO2","0.08","OppoA83","2025-08-07 11:23:07","train"
"NO2/OppoA83/round3/CJecf_ngochanpham274@gmail.com_2025-08-07 11_32_31_An_OppoA83_0.1ppm_3_3_NO2-_10.8768352_106.678218.jpg","NO2","0.1","OppoA83","2025-08-07 11:32:31","train"
"NO2/OppoA83/round3/CXFOq_ngochanpham274@gmail.com_2025-08-07 10_41_41_An_OppoA83_0.02ppm_3_3_NO2-_10.8768608_106.6781975.jpg","NO2","0.02","OppoA83","2025-08-07 10:41:41","train"
"NO2/OppoA83/round3/CxlLo_ngochanpham274@gmail.com_2025-08-07 10_38_44_An_OppoA83_0.02ppm_3_1_NO2-_10.8768608_106.6781975.jpg","NO2","0.02","OppoA83","2025-08-07 10:38:44","train"
"NO2/OppoA83/round3/d8p3f_ngochanpham274@gmail.com_2025-08-07 12_55_06_An_OppoA83_4ppm_3_3_NO2-_10.8768403_106.6782004.jpg","NO2","4.0","OppoA83","2025-08-07 12:55:06","train"
"NO2/OppoA83/round3/dZi6b_ngochanpham274@gmail.com_2025-08-07 12_26_23_An_OppoA83_1ppm_3_4_NO2-_10.8768369_106.6782002.jpg","NO2","1.0","OppoA83","2025-08-07 12:26:23","train"
"NO2/OppoA83/round3/eXNQM_ngochanpham274@gmail.com_2025-08-07 10_40_11_An_OppoA83_0.02ppm_3_2_NO2-_10.8768608_106.6781975.jpg","NO2","0.02","OppoA83","2025-08-07 10:40:11","train"
"NO2/OppoA83/round3/FEAAR_ngochanpham274@gmail.com_2025-08-07 12_50_26_An_OppoA83_2ppm_3_5_NO2-_10.8768403_106.6782004.jpg","NO2","2.0","OppoA83","2025-08-07 12:50:26","train"
"NO2/OppoA83/round3/FlL6C_ngochanpham274@gmail.com_2025-08-07 12_53_41_An_OppoA83_4ppm_3_2_NO2-_10.8768403_106.6782004.jpg","NO2","4.0","OppoA83","2025-08-07 12:53:41","train"
"NO2/OppoA83/round3/fq6L9_ngochanpham274@gmail.com_2025-08-07 12_31_09_An_OppoA83_2ppm_3_1_NO2-_10.8768369_106.6782002.jpg","NO2","2.0","OppoA83","2025-08-07 12:31:09","train"
"NO2/OppoA83/round3/fvYz3_ngochanpham274@gmail.com_2025-08-07 10_33_13_An_OppoA83_0.01ppm_3_4_NO2-_10.8768394_106.678211.jpg","NO2","0.01","OppoA83","2025-08-07 10:33:13","train"
"NO2/OppoA83/round3/fWNIj_ngochanpham274@gmail.com_2025-08-07 11_34_13_An_OppoA83_0.1ppm_3_4_NO2-_10.8768352_106.678218.jpg","NO2","0.1","OppoA83","2025-08-07 11:34:13","train"
"NO2/OppoA83/round3/FyVbF_ngochanpham274@gmail.com_2025-08-07 12_08_45_An_OppoA83_0.6ppm_3_3_NO2-_10.8768369_106.6782002.jpg","NO2","0.6","OppoA83","2025-08-07 12:08:45","train"
"NO2/OppoA83/round3/gaTb9_ngochanpham274@gmail.com_2025-08-07 11_35_40_An_OppoA83_0.1ppm_3_5_NO2-_10.8768352_106.678218.jpg","NO2","0.1","OppoA83","2025-08-07 11:35:40","train"
"NO2/OppoA83/round3/gStBG_ngochanpham274@gmail.com_2025-08-07 12_11_44_An_OppoA83_0.6ppm_3_5_NO2-_10.8768369_106.6782002.jpg","NO2","0.6","OppoA83","2025-08-07 12:11:44","train"
"NO2/OppoA83/round3/gYH07_ngochanpham274@gmail.com_2025-08-07 11_51_53_An_OppoA83_0.4ppm_3_5_NO2-_10.8768352_106.678218.jpg","NO2","0.4","OppoA83","2025-08-07 11:51:53","train"
"NO2/OppoA83/round3/hiffB_ngochanpham274@gmail.com_2025-08-07 12_23_26_An_OppoA83_1ppm_3_2_NO2-_10.8768369_106.6782002.jpg","NO2","1.0","OppoA83","2025-08-07 12:23:26","train"
"NO2/OppoA83/round3/iDEG9_ngochanpham274@gmail.com_2025-08-07 10_49_12_An_OppoA83_0.04ppm_3_1_NO2-_10.8768608_106.6781975.jpg","NO2","0.04","OppoA83","2025-08-07 10:49:12","train"
"NO2/OppoA83/round3/IwGVg_ngochanpham274@gmail.com_2025-08-07 12_21_55_An_OppoA83_1ppm_3_1_NO2-_10.8768369_106.6782002.jpg","NO2","1.0","OppoA83","2025-08-07 12:21:55","train"
"NO2/OppoA83/round3/JpiuV_ngochanpham274@gmail.com_2025-08-07 12_13_48_An_OppoA83_0.8ppm_3_1_NO2-_10.8768369_106.6782002.jpg","NO2","0.8","OppoA83","2025-08-07 12:13:48","train"
"NO2/OppoA83/round3/jVYKi_ngochanpham274@gmail.com_2025-08-07 12_07_16_An_OppoA83_0.6ppm_3_2_NO2-_10.8768369_106.6782002.jpg","NO2","0.6","OppoA83","2025-08-07 12:07:16","train"
"NO2/OppoA83/round3/KE0Ne_ngochanpham274@gmail.com_2025-08-07 11_04_13_An_OppoA83_0.05ppm_3_5_NO2-_10.8768608_106.6781975.jpg","NO2","0.05","OppoA83","2025-08-07 11:04:13","train"
"NO2/OppoA83/round3/KKIVQ_ngochanpham274@gmail.com_2025-08-07 12_00_06_An_OppoA83_0.5ppm_3_4_NO2-_10.8768369_106.6782002.jpg","NO2","0.5","OppoA83","2025-08-07 12:00:06","train"
"NO2/OppoA83/round3/lAYox_ngochanpham274@gmail.com_2025-08-07 11_29_58_An_OppoA83_0.1ppm_3_1_NO2-_10.8768352_106.678218.jpg","NO2","0.1","OppoA83","2025-08-07 11:29:58","train"
"NO2/OppoA83/round3/lBQ88_ngochanpham274@gmail.com_2025-08-07 11_20_33_An_OppoA83_0.08ppm_3_1_NO2-_10.8768352_106.678218.jpg","NO2","0.08","OppoA83","2025-08-07 11:20:33","train"
